imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0088024,Runaway,Runaway,1984,1985-04-05,"Action, Crime, Sci-Fi",99,USA,English,Michael Crichton,Michael Crichton,TriStar Pictures,"Tom Selleck, Cynthia Rhodes, Gene Simmons, Kirstie Alley, Stan Shaw, G.W. Bailey, Joey Cramer, Chris Mulkey, Anne-Marie Martin, Michael Paul Chan, Elizabeth Norment, Carol Teesdale, Jackson Davies, Paul Batten, Babs Chula","In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.",5.9,11368,,$ 6770587,$ 6770587,50.0,81.0,63.0
tt7206474,Zhili-byli,Zhili-byli,2017,2018-03-15,"Comedy, Romance",85,Russia,Russian,Eduard Parri,,Producer Center Fyodor Dobronravov,"Fyodor Dobronravov, Roman Madyanov, Irina Rozanova",There is an abandoned little town in the middle of nowhere in Russia - only two lonely old men and recently widowed lady living there. One of the men decides to put an end to his loneliness...,6.4,145,,,,,1.0,
tt1616511,Hinç,Hinç,1976,1976,"Action, Drama",92,Turkey,Turkish,Natuk Baytan,Erdogan Tünas,Cem Film,"Abdi Algül, Cihan Alp, Cüneyt Arkin, Sükriye Atav, Fuat Aykut, Tamer Balci, Arap Celal, Ekrem Dümer, Süheyl Egriboz, Yadigar Ejder, Mehmet Emre, Mümtaz Ener, Atilla Ergün, Cem Erman, Mehmet Ali Güngör",The story of a policeman whose life was ruined by an accident.,6.5,125,,,,,1.0,
tt1390841,Jackpot,Jackpot,2009,2009-01-23,Drama,120,India,"Bengali, English",Kaushik Ganguly,Kaushik Ganguly,Anonymous Content,"Rahul Banerjee, Hiran Chatterjee, Dev, Koyel Mallick, Sohini Pal","The film is about a reality show organized by Star Ananda, where the two finalists, Arka and Dodo, are given two tasks to fulfill. Dodo is given the duty of a police constable at Bhawanipur...",5.4,104,,,,,2.0,
tt0108173,Snøvsen,Snøvsen,1992,1992-10-02,"Family, Fantasy",89,Denmark,Danish,Jørgen Vestergaard,"Benny Andersen, Benny Andersen",Nordisk Film,"Ina-Miriam Rosenbaum, Jess Ingerslev, Henrik Koefoed, Bjarke Smitt Vestermark, Amalie Ihle Alstrup, Nadi Mecovski, Sara Scharling Vestergaard, Jannie Faurschou, Søren Sætter-Lassen, Kurt Ravn, Søs Egelind, Jesper Klein, Niels Olsen, Flemming Jensen, Morten Suurballe","Eigil, a boy of seven years old, lives with his father, mother and little sister on a farm. When Uncle Otto visits and his father starts speaking to him in proverbs, Eigil wonders what's ...",5.4,258,,,,,1.0,
tt9209662,Cursed forest,Cursed forest,2018,2018-10-31,"Horror, Thriller",63,Russia,Russian,Sergey A.,Sergey A.,Terra Studio,Sergey A.,"A young cameraman is sent on an educational task. However, everything is not going according to plan. The main character is not lucky enough to be in the cursed forest.",8.2,244,RUR 90,,,,,
tt6175394,Posledniy bogatyr,Posledniy bogatyr,2017,2017-10-19,"Action, Adventure, Comedy",114,"Russia, USA",Russian,Dmitriy Dyachenko,"Pavel Danilov, Vasiliy Kutsenko",Walt Disney Pictures / Sony Pictures,"Mila Sivatskaya, Ekaterina Vilkova, Konstantin Lavronenko, Elena Yakovleva, Sergey Burunov, Evgeniy Dyatlov, Timofey Tribuntsev, Svetlana Kolpakova, Aleksandr Semchev, Yuriy Tsurilo, Wolfgang Cerny, Elena Valyushkina, Yuriy Mirontsev, Maksim Dakhnenko, Oleg Chevelyov","When Ivan meets his new friends in another place called Belogorie, his quest on the new country begins with sparkling immortals effect within love in the pass from his childhood up on his time .",6.5,2144,,,$ 30700192,,8.0,7.0
tt0362995,Próxima Salida,Próxima Salida,2004,2004-10-07,Drama,110,Argentina,Spanish,Nicolás Tuozzo,"Marcos Negri, Nicolás Tuozzo",Instituto Nacional de Cine y Artes Audiovisuales (INCAA),"Darío Grandinetti, Pablo Rago, Mercedes Morán, Ulises Dumont, Vando Villamil, Valentina Bassi, Leonor Benedetto, Lucrecia Capello, Claudio Rissi, Nahuel Pérez Biscayart, Salomé Boustani, Oscar Alegre, Carlos Falcone",The stories of five railroad workers who have been sacked as a consequence of the economic crisis.,6.5,142,,,$ 3380,,2.0,3.0
tt0030213,Stella del Nord,Happy Landing,1938,1938-01-23,"Comedy, Music, Romance",102,USA,English,Roy Del Ruth,"Milton Sperling, Boris Ingster",Twentieth Century Fox,"Sonja Henie, Don Ameche, Jean Hersholt, Ethel Merman, Cesar Romero, Billy Gilbert, Raymond Scott, Wally Vernon, Leah Ray, Steve Condos, Nick Condos, El Brendel, Marcelle Corday, Joseph Crehan, Eddie Conrad",Bandleader (Romero and manager (Ameche) discover skater (Henie) in Norway. They become rivals as she returns with them to America.,6.2,134,,,,,7.0,6.0
tt0063414,Partner.,Partner.,1968,1968-10-25,Drama,105,Italy,"Italian, French",Bernardo Bertolucci,"Bernardo Bertolucci, Gianni Amico",Red Film,"Pierre Clémenti, Tina Aumont, Sergio Tofano, Giulio Cesare Castello, Romano Costa, Antonio Maestri, Mario Venturini, Alessandro Cane, Gianpaolo Capovilla, Ninetto Davoli, Vittorio Fanfoni, Luigi Antonio Guerra, Giuseppe Mangano, Giancarlo Nanni, Stefano Oppedisano","Bernardo Bertolucci, along with co-scenarist Gianni Amico, used Dostoievski's 1846, pre-imprisonment novella The Double: A Petersburg Poem, which they moved to Italy and updated to the pro-Vietcong student-protest present,",6.4,703,,,,,11.0,10.0
tt0236598,Piao liang ma ma,Piao liang ma ma,2000,2001-02-28,Drama,90,China,Mandarin,Zhou Sun,"Heng Liu, Xiaoli Shao",,"Li Gong, Xin Gao, Jing-ming Shi, Yue Guan, Xiuqing Yue, Chengru Li, Liping Lü, Kesheng Lei, Qing Lin, Yufeng Zhou, Jinpeng Wang",Gong Li stars in this low-key drama about a single mother who will do anything to provide for her son. Sun Liying (Li) struggles to care for her hearing-impaired child Zheng Da (Gao Xin) after her taxi driver husband divorces.,7.0,386,,,,,10.0,5.0
tt0239060,Ik ook van jou,Ik ook van jou,2001,2001-02-15,"Drama, Romance",99,Netherlands,"Dutch, English, French",Ruud van Hemert,"Willeke Frima, Ronald Giphart",BNN TV,"Antonie Kamerling, Angela Schijf, Beau van Erven Dorens, Florence Kasumba, Dorothée Capelluto, Anniek Pheifer, Leo Hogenboom, Guusje Westermann, Tijn Docter, Arjan ten Broecke, Cynthia de Graaff, Antoinette Jelgersma, Titus Muizelaar, Rinco van der Baan, Marieke de Kruijf","Reza explodes into the boring life of writer Eric, she's unpredictable and intense. After she moves in with him, jealousy and fits of bizarre self-destruction become part of her quixotic moods.",6.1,1584,,,,,21.0,5.0
tt5776208,Resident Evil: Vendetta,Resident Evil: Vendetta,2017,2017-05-27,"Animation, Action, Adventure",97,Japan,"English, Japanese",Takanori Tsujimoto,"Makoto Fukami, Joe McClean",Capcom Company,"Kevin Dorman, Matthew Mercer, Erin Cahill, John DeMita, Fred Tatasciore, Cristina Valenzuela, Arif S. Kinchen, Arnie Pantoja, Kari Wahlgren, Alexander Polinsky, Jason Faunt, Karen Strassman, Mary Elizabeth McGlynn, Fryda Wolff, Jason Hightower","Chris Redfield enlists the help of Leon S. Kennedy and Rebecca Chambers to stop a death merchant, with a vengeance, from spreading a deadly virus in New York.",6.3,10384,,,$ 256320,,58.0,32.0
tt1762370,3 Blind Saints,3 Blind Saints,2011,2011,Comedy,89,USA,English,John Eschenbaum,Steve Gray,Attaboy Media Productions,"Richard Speight Jr., Stelio Savante, Elijah Rock, Murray Gershenz, Audrey De León, Irma P. Hall, Barry Corbin, Victor Raider-Wexler, Sharon Marie Wright, Bob Elliot, Tom Sawyer, Luke Bledsoe, Trey Hock, Vonzel Sawyer, James Wright","To avoid time in jail, three wily men agree to be ministers at a local church. While bungling through their duties, they uncover a greedy plot to steal from the church.",4.9,225,,,,,13.0,3.0
tt0033403,Blondie Goes Latin,Blondie Goes Latin,1941,1941-02-27,"Comedy, Music",68,USA,English,"Frank R. Strayer, Robert Sparks","Chic Young, Richard Flournoy",Columbia Pictures,"Penny Singleton, Arthur Lake, Larry Simms, Daisy, Ruth Terry, Danny Mummert, Jonathan Hale, Janet Burston, Kirby Grant, Tito Guízar",Dagwood disguises himself as a drummer in the ship's conga band to sneak aboard a South American cruise ship. Blondie performs several song-and-dance routines.,6.7,218,,,,,8.0,1.0
tt0043891,Overland Telegraph,Overland Telegraph,1951,1951-12-15,"Action, Drama, Western",60,USA,English,Lesley Selander,"Adele Buffington, Carroll Young",RKO Radio Pictures,"Tim Holt, Gail Davis, Hugh Beaumont, Mari Blanchard, George Nader, Robert J. Wilke, Cliff Clark, Russell Hicks, Robert Bray, Fred Graham, Richard Martin",Storekeeper Paul Manning is attempting to sabotage the completion of a telegraph line so he can have time to dispose of his stock before the near-by Army post is abandoned. He uses outlaw ...,6.3,115,,,,,4.0,2.0
tt0261614,Cités de la plaine,Cités de la plaine,2000,2001-01-10,Drama,110,France,French,Robert Kramer,Robert Kramer,C.R.R.A.V,"Ben, Amélie Desrumeaux, Bernard Trolet, Nathalie Sarles, Lahcene Aouiti, Erika Kramer",,5.3,108,,,,,,3.0
tt0220018,Sana maulit muli,Sana maulit muli,1995,1995-08-09,"Drama, Romance",121,Philippines,"Filipino, Tagalog, English",Olivia M. Lamasan,"Jose Javier Reyes, Olivia M. Lamasan",Star Cinema,"Aga Muhlach, Lea Salonga, William Martinez, Tina Paner, Rosemarie Sonora, Cherry Pie Picache, Tommy Abuel, Gina Pareño, Lorli Villanueva, Raul Aragon, Ric Arellano, Eula Valdez, Lorenzo Mara, Mandy Ochoa, Bill Recana",Agnes and Jerry's relationship becomes distant when Agnes migrates to America.,6.0,135,,,,,3.0,1.0
tt0086320,Sleepaway Camp,Sleepaway Camp,1983,1983-11-18,Horror,84,USA,English,Robert Hiltzik,Robert Hiltzik,American Eagle Films,"Felissa Rose, Jonathan Tiersten, Karen Fields, Christopher Collet, Mike Kellin, Katherine Kamhi, Paul DeAngelo, Thomas E. van Dell, Loris Diran, John E. Dunn, Willy Kuskin, Desiree Gould, Owen Hughes, Robert Earl Jones, Susan Glaze","Angela Baker, a shy, traumatized young girl, is sent to summer camp with her cousin. Shortly after her arrival, anyone with sinister or less than honorable intentions gets their comeuppance.",6.3,25573,$ 350000,,,58.0,359.0,145.0
tt0057063,Il mio amico delfino,Flipper,1963,1963-08-14,"Adventure, Family, Drama",87,USA,English,James B. Clark,"Ricou Browning, Jack Cowden",Ivan Tors Productions,"Chuck Connors, Luke Halpin, Connie Scott, Jane Rose, Joe Higgins, Robertson White, George Applewhite, Kathleen Maguire, Mitzie","Sandy is distraught when, having saved Flipper by pulling out a spear, his father insists the dolphin be released. A grateful Flipper, however, returns the favor when Sandy is threatened by Sharks.",6.1,1637,,,,,15.0,8.0
tt1335992,Fast Lane,Fast Lane,2010,2014-01-22,"Action, Drama",74,USA,English,David Betances,"David Betances, David Betances",Tristan Leostar Films,"Melina Lizette, Kenyetta Lethridge, Steven Bauer, Olivia Brown, Sevier Crespo, Anthony Ray Parker, Elika Crespo, Sara Sanderson, Ruben Palacios, Mary Christina Brown, Daniel Betances, Zero Kazama, Dina Lee, Mycole Metcalf, Frankie Needles","A high-speed accident on the freeways of Los Angeles reveals a turf war between two competing car theft rings of sexy all-girl crews. Brandy Martinez, a young streetwise cop is assigned by ...",3.5,460,$ 5000000,,,,5.0,
tt0031612,Joko l'australiano,The Man from Down Under,1943,1943-08-04,"Action, Comedy, Drama",103,USA,English,Robert Z. Leonard,"Bogart Rogers, Mary Kelly",Metro-Goldwyn-Mayer (MGM),"Charles Laughton, Binnie Barnes, Richard Carlson, Donna Reed, Christopher Severn, Clyde Cook, Stephen McNally, Arthur Shields, Evelyn Falke, Hobart Cavanaugh, André Charlot",A crusty old Sergeant of the Queen's Australian army in World War I befriends a small orphaned boy and his tiny sister on the night he is to go back to Australia. The Sergeant emotionally ...,5.9,208,,,,,6.0,2.0
tt0073104,Hera Pheri,Hera Pheri,1976,1976-10-01,"Action, Comedy, Crime",164,India,Hindi,Prakash Mehra,"Anjaan, Satish Bhatnagar",Chaudhary Enterprises,"Saira Banu, Vinod Khanna, Amitabh Bachchan, Sulakshana Pandit, Shreeram Lagoo, Pinchoo Kapoor, Paidi Jairaj, Yunus Parvez, Mac Mohan, Mohan Sherry, Urmila Bhatt, Goga Kapoor, Randhir, Vikas Anand, R.P. Sethi",Two friends Ajay and Vijay gets separated from each other when they discover secrets about their past in their own ways.,6.8,937,,,,,2.0,1.0
tt0382839,Max and Mona,Max and Mona,2004,2005-03-04,Drama,98,"South Africa, Sweden","English, Afrikaans, Zulu",Teddy Mattera,"Teddy Mattera, Greg Latter",Ice Media,"Mpho Lovinga, Jerry Mofokeng, Percy Matsemela, Thumi Melamu, Coco Merckel, Seputla Sebogodi, Craig Palm, Marcel van Heerden, Nazli George, Job Kubatsi, Sweetie, Kenneth Nkosi, Ezrom Menze, Comfort Matsepe, Kenneth Nta","Max Bua leaves his country life behind in hopes of becoming a doctor in Johannesburg, though the big city has different plans for him.",5.8,111,,,,,2.0,1.0
tt2545692,Brush with Danger,Brush with Danger,2015,2015-09-19,"Action, Drama, Thriller",90,"USA, Indonesia",English,Livi Zheng,"Ken Zheng, Ken Zheng",Sun and Moon Films,"Ken Zheng, Livi Zheng, Nikita Breznikov, Norman Newkirk, Michael Blend, Stephanie Hilbert, John McFarland, Kathleen Boushey, Rob Bradstreet, Ben Andrews, Melissa Pang, Matt Abel, David Anderson, Jane Anne, Seth Austin","A painter, a fighter, both artists in their own way. Brother and sister, forced to flee their home, arrive at Seattle inside a shipping container. Trying to make their way in a new world ...",3.3,430,,,,22.0,12.0,7.0
tt7833606,Girls und Panzer das Finale: Part I,Girls und Panzer das Finale: Part I,2017,2017-12-09,"Animation, Action, Comedy",47,Japan,Japanese,Tsutomu Mizushima,Reiko Yoshida,,"Mai Fuchigami, Ai Kayano, Mami Ozaki, Ikumi Nakagami, Yuka Iguchi, Misato Fukuen, Mikako Takahashi, Kana Ueda, Mika Kikuchi, Maya Yoshioka, Mari Kirimura, Sakura Nakamura, Eri Sendai, Satomi Moriya, Yuka Inoue","Victory over the battle with university selection team who survived the school and finally had a peaceful winter day Members of Oarai girls' school tank champion team. Minor changes began, ...",7.2,182,,,$ 3099118,,,
tt0174521,The Brothers,The Brothers,1947,1947-07-07,Drama,98,UK,English,David MacDonald,"L.A.G. Strong, Muriel Box",Sydney Box Productions,"Patricia Roc, Will Fyffe, Maxwell Reed, Finlay Currie, Duncan Macrae, John Laurie, Andrew Crawford, James Woodburn, Morland Graham, Megs Jenkins, Patrick Boxill, Donald McAllister, David Keir",The MacFarishes and the Macraes are lifelong enemies living on a remote island in the Western Isles of Scotland. Mary Lawson is a Scottish orphan brought up in a convent who arrives on the ...,6.7,106,,,,,9.0,5.0
tt0094910,Lo strizzacervelli,The Couch Trip,1988,1988-02-26,Comedy,97,USA,English,Michael Ritchie,"Ken Kolb, Steven Kampmann",Orion Pictures,"Dan Aykroyd, Walter Matthau, Charles Grodin, Donna Dixon, Richard Romanus, Mary Gross, David Clennon, Arye Gross, Victoria Jackson, Michael DeLorenzo, Mickey Jones, J.E. Freeman, David Wohl, Michael Ensign, Carol Mansell",A burnt-out shrink needs a temp. A charming escaped convict takes over his practice and radio show.,5.8,4520,$ 19000000,$ 11005304,$ 11005304,,25.0,17.0
tt0108922,Seobe,Seobe,1989,1989-05-21,"Drama, History, Romance",120,"Yugoslavia, France",Serbian,Aleksandar Petrovic,"Milos Crnjanski, Jacques Doniol-Valcroze",Radiotelevizija Beograd,"Isabelle Huppert, Richard Berry, Avtandil Makharadze, Bernard Blier, Dragan Nikolic, Erland Josephson, Predrag 'Miki' Manojlovic, Rade Markovic, Petar Bozovic, Ljubomir Cipranic, Jelica Sretenovic, Dobrica Jovanovic, Jovan Janicijevic-Burdus, Ruzica Sokic, Aljosa Vuckovic","Based on the famous novel of Milos Crnjanski, the story follows Serbian migrations from the Austro-Hungarian Empire during the XVIII century.",5.9,178,,,,,,
tt2787824,Goal of the Dead,Goal of the Dead,2014,2014-02-27,"Comedy, Horror",140,France,French,"Thierry Poiraud, Benjamin Rocher","Tristan Schulmann, Nicolas Peufaillit",Capture The Flag Films,"Alban Lenoir, Charlie Bruneau, Tiphaine Daviot, Ahmed Sylla, Bruno Salomone, Patrick Ligardes, Xavier Laurent, Sebastien Vandenberghe, Alexandre Philip, Vincent Debost, Benoît Moret, Renaud Rutten, Jean-François Cayrey, Philippe du Janerand, Philippe Rebbot","Returning to his hometown for the first time since his big money move to the professional leagues, Sam Lorit expects a joyful homecoming and a routine cup-game victory. But with the zombie ...",5.5,1403,EUR 3460000,,,,9.0,49.0
tt2553444,After School Massacre,After School Massacre,2014,2014-01-10,"Comedy, Horror",73,USA,English,Jared Masters,Jared Masters,Frolic Pictures,"Danika Gould, Lindsay Lamb, Mindy Robinson, Simone Wasserman, Nikole Howell, Savannah Matlow, Courtney Rood, Lonnie Alcide Gardner, Nick Sinise, Dawna Lee Heising, Steve Crest, Julia Faye West, Kelly De Vries, Andrew Phillips, Art Roberts","After being fired, a high school educator goes on a killing spree, stalking his former female students at their slumber party.",3.0,244,$ 40000,,,,10.0,21.0
tt2378079,Alacrán enamorado,Alacrán enamorado,2013,2013-04-12,"Drama, Romance, Sport",100,Spain,Spanish,Santiago Zannou,"Carlos Bardem, Carlos Bardem",Buziana,"Álex González, Miguel Ángel Silvestre, Carlos Bardem, Judith Diakhate, Hovik Keuchkerian, Javier Bardem, Elio Toffana, Javier Mancebo, Dosel Kamana Gombe, Juan Carlos Vellido, Carlos Kaniowsky, Malena Gutiérrez, La China Patino, Carlos Cabra, Melquisedec Medina","Unexpectedly, a young fighter, active member of a radical and violent neo-Nazi group finds true love, and with it, a new purpose in life.",5.8,1009,,,$ 496762,,2.0,12.0
tt9896916,The Pilgrim's Progress,The Pilgrim's Progress,2019,2019-04-18,"Animation, Adventure, Family",108,USA,English,Robert Fernandez,"John Bunyan, Robert Fernandez",Cat In The Mill Studio,"David Thorpe, John Rhys-Davies, Kristyn Getty, Tristan Beint, Justin Butcher, Stephen Daltry, Andy Harrison, Jasmine Jones, Jonathan Keeble, Rachel Marquez, Chris Pavlo, Alison Pettit, Ben Price, Lisa Ronaghan, Andrew Wyncott","An epic journey, faithfully adapted to modern-day. Christian faces distractions, challenges, and perils at every turn of the way. But ends victorious, with helpful guides, as he stays on the narrow path to the distant Celestial City.",5.7,442,,$ 1294596,$ 3173282,,28.0,3.0
tt1329351,Gestación,Gestación,2009,2009-10-16,Drama,91,Costa Rica,Spanish,Esteban Ramírez,"Walter Fernández, Esteban Ramírez",Cinetel S.A.,"Adriana Alvarez, Edgar Roman, Natalia Arias, Abelardo Vladich, Maria Bonilla, Juan Luis Araya, Fernándo Bermudez, Marla Bermúdez, Luis Carlos Bogantes, Teresa Camacho, Carlitos, Walter Fernández, Marielos Fonseca, Marian Li, Madeleine Martinez",A smart poor girl and a inmature rich boy get their life twisted when they accidently have a baby.,7.1,311,$ 450000,,,,6.0,7.0
tt0810474,Vita Smeralda,Vita Smeralda,2006,2006-07-14,Comedy,93,Italy,Italian,Jerry Calà,"Jerry Calà, Gino Capone",Settimarte,"Jerry Calà, Benedetta Valanzano, Eleonora Pedron, Francesca Cavallin, Fabio Fulco, Guido Nicheli, Giorgio Alfieri, Fabio Avena, Flavio Briatore, Luigi Cassandra, Lory Del Santo, Roberto Di Palma, Paolo Elmo, Amedeo Goria, Francesco Guzzi",Three girls leave behind their camping friends and head to Porto Cervo - a luxury seaside resort in northern Sardinia - looking for adventure.,2.4,340,,,$ 707659,,1.0,3.0
